"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610005C13Rik",2683.08923442647,0.121387391032813,0.104518315166869,1.16139827588124,0.245479969814359,0.491251368164311
"0610009B22Rik",364.440460567397,-0.133768727465218,0.0820603600562382,-1.63012601179842,0.10307486716425,0.296754684457507
"0610009E02Rik",6.50132092692838,0.396121616561023,0.263476702439878,1.50344077063669,0.132725419676824,0.34526360458112
"0610009L18Rik",9.6876682520927,0.637279059342244,0.271445843295801,2.34772082565209,0.0188886728087144,0.106221871997407
"0610010F05Rik",238.913073009814,-0.0801476251680043,0.129308583486297,-0.619816743847463,0.535378443763859,0.743384191368096
"0610010K14Rik",26.5185958032658,0.209293648542111,0.232556731266702,0.899968138535999,0.368137206667846,0.610399935812855
"0610012D04Rik",2.00372904081546,1.72236053456036,0.629432412074448,2.73637089784414,0.00621209650965281,0.0532505969628895
"0610012G03Rik",856.770095924636,-0.138387924097483,0.122203710414415,-1.13243635261306,0.257451028775585,0.504741467450363
"0610025J13Rik",1.38600507059298,-0.138717487286838,0.766512416458941,-0.180972263864519,0.856389346751686,NA
"0610030E20Rik",653.692363080701,0.462130512654266,0.0965741646445099,4.78523955506497,1.70783513872328e-06,0.000141582332729895
"0610031O16Rik",570.888966432236,0.267068351124725,0.194034481907128,1.37639634203035,0.16869895987219,0.395737279403299
"0610038B21Rik",2.06350282033952,0.282241049420026,0.608047705812428,0.464175831471836,0.642521775372375,0.814579855732649
"0610039K10Rik",5.10761515263008,0.417197771515729,0.479006294980494,0.870965112332643,0.383773202511958,0.6240826706658
"0610040B10Rik",29.0451315859362,0.428074169356314,0.189872548372736,2.25453428115353,0.0241625765534536,0.123549190728832
"0610040F04Rik",1.37034911295442,0.132309484674878,0.749022159416515,0.176642951094993,0.859788854450951,NA
"0610040J01Rik",489.375524462346,-0.00125174847229253,0.124793030294623,-0.010030596014355,0.991996876507573,0.996925318859061
"0610043K17Rik",35.0668663225061,0.223224971101626,0.224939831308653,0.992376360393573,0.321013966234239,0.567242885370003
"1010001B22Rik",6.55446629688186,0.881872238395943,0.310385309937182,2.84121770638701,0.00449416207154188,0.0428382023868753
"1010001N08Rik",48.378237758408,-0.186133365754513,0.144255163057791,-1.29030643901422,0.196944282125212,0.432499452043319
