,0
1569,CDCA2
1570,CDCA3
1571,CDCA4
1572,CDCA5
1573,CDCA7
1574,CDCA7L
1575,CDCA8
1576,CDIP1
1577,CDIPT
1578,CDK1
1579,CDK10
1580,CDK11B
1581,CDK12
1582,CDK13
1583,CDK16
1584,CDK17
1585,CDK19
1586,CDK2
1587,CDK2AP1
1588,CDK2AP2
1589,CDK4
1590,CDK5
1591,CDK5RAP1
1592,CDK5RAP2
1593,CDK5RAP3
1594,CDK6
1595,CDK7
1596,CDK8
1597,CDK9
1598,CDKAL1
1599,CDKL3
1600,CDKN1A
1601,CDKN1B
1602,CDKN2A
1603,CDKN2AIP
1604,CDKN2AIPNL
1605,CDKN2C
1606,CDKN2D
1607,CDKN3
1608,CDPF1
1609,CDR2
1610,CDS2
1611,CDT1
1612,CDV3
1613,CDYL
1614,CDYL2
1615,CEBPB
1616,CEBPG
1617,CEBPZ
1618,CEBPZOS
1619,CECR5
1620,CELA1
1621,CELF1
1622,CELF2
1623,CELSR1
1624,CENPA
1625,CENPB
1626,CENPC1
1627,CENPE
1628,CENPF
1629,CENPH
1630,CENPI
1631,CENPJ
1632,CENPK
1633,CENPL
1634,CENPM
1635,CENPN
1636,CENPO
1637,CENPP
1638,CENPQ
1639,CENPS
1640,CENPT
1641,CENPU
1642,CENPV
1643,CENPW
1644,CENPX
1645,CEP104
1646,CEP120
1647,CEP128
1648,CEP135
1649,CEP152
1650,CEP162
1651,CEP164
1652,CEP170
1653,CEP19
1654,CEP192
1655,CEP250
1656,CEP295
1657,CEP350
1658,CEP41
1659,CEP44
1660,CEP55
1661,CEP57
1662,CEP57L1
1663,CEP63
1664,CEP68
1665,CEP70
1666,CEP72
1667,CEP76
1668,CEP78
1669,CEP83
1670,CEP83OS
1671,CEP85
1672,CEP89
1673,CEP95
1674,CEP97
1675,CEPT1
1676,CERCAM
1677,CERK
1678,CERS2
1679,CERS4
1680,CERS5
1681,CERS6
1682,CETN2
1683,CETN3
1684,CETN4
1685,CFAP20
1686,CFAP36
1687,CFAP43
1688,CFAP97
1689,CFDP1
1690,CFL1
1691,CFL2
1692,CFLAR
1693,CGGBP1
1694,CGRRF1
1695,CHAC2
1696,CHAF1A
1697,CHAF1B
1698,CHAMP1
1699,CHCHD1
1700,CHCHD10
1701,CHCHD2
1702,CHCHD2-PS
1703,CHCHD3
1704,CHCHD4
1705,CHCHD5
1706,CHCHD7
1707,CHD1
1708,CHD1L
1709,CHD2
1710,CHD3
1711,CHD4
1712,CHD6
1713,CHD7
1714,CHD8
1715,CHD9
1716,CHEK1
1717,CHEK2
1718,CHERP
1719,CHFR
1720,CHIC2
1721,CHID1
1722,CHIL5
1723,CHIT1
1724,CHKA
1725,CHKB
1726,CHM
1727,CHMP1A
1728,CHMP1B
1729,CHMP2A
1730,CHMP2B
1731,CHMP3
1732,CHMP4B
1733,CHMP5
1734,CHMP6
1735,CHMP7
1736,CHN2
1737,CHORDC1
1738,CHP1
1739,CHPF
1740,CHPF2
1741,CHPT1
1742,CHRAC1
1743,CHST10
1744,CHST11
1745,CHST12
1746,CHST2
1747,CHSY1
1748,CHTF18
1749,CHTF8
1750,CHTOP
1751,CHUK
1752,CHURC1
1753,CIAO1
1754,CIAPIN1
1755,CIB1
1756,CIB2
1757,CIC
1758,CINP
1759,CIPC
1760,CIR1
1761,CIRBP
1762,CIRH1A
1763,CISD1
1764,CISD2
1765,CISD3
1766,CISH
1767,CIT
1768,CITED2
1769,CIZ1
1770,CKAP2
1771,CKAP2L
1772,CKAP5
1773,CKB
1774,CKLF
1775,CKM
1776,CKS1B
1777,CKS1BRT
1778,CKS2
1779,CLASP1
1780,CLASP2
1781,CLASRP
1782,CLCC1
1783,CLCF1
1784,CLCN3
1785,CLCN4
1786,CLCN7
1787,CLDND1
1788,CLEC16A
1789,CLEC2D
1790,CLEC2I
1791,CLIC1
1792,CLIC4
1793,CLINT1
1794,CLIP1
1795,CLK1
1796,CLK2
1797,CLK3
1798,CLK4
1799,CLN3
1800,CLN5
1801,CLN6
1802,CLN8
1803,CLNS1A
1804,CLOCK
1805,CLP1
1806,CLPB
1807,CLPP
1808,CLPTM1
1809,CLPTM1L
1810,CLPX
1811,CLSPN
1812,CLSTN1
1813,CLTA
1814,CLTB
1815,CLTC
1816,CLUAP1
1817,CLUH
1818,CLYBL
1819,CMAH
1820,CMAS
1821,CMC1
1822,CMC2
1823,CMC4
1824,CMIP
1825,CMKLR1
1826,CMPK1
1827,CMPK2
1828,CMSS1
1829,CMTM3
1830,CMTM4
1831,CMTM6
1832,CMTM7
1833,CMTR1
1834,CNBP
1835,CNDP2
1836,CNEP1R1
1837,CNIH1
1838,CNIH4
1839,CNN2
1840,CNN3
1841,CNNM3
1842,CNOT1
1843,CNOT10
1844,CNOT11
1845,CNOT2
1846,CNOT3
1847,CNOT4
1848,CNOT6
1849,CNOT6L
1850,CNOT7
1851,CNOT8
1852,CNOT9
1853,CNP
1854,CNPPD1
1855,CNPY2
1856,CNPY3
1857,CNPY4
1858,CNRIP1
1859,CNST
1860,CNTRL
1861,CNTROB
1862,COA3
1863,COA4
1864,COA5
1865,COA6
1866,COA7
1867,COASY
1868,COBLL1
1869,COCH
1870,COG1
1871,COG2
1872,COG3
1873,COG4
1874,COG5
1875,COG6
1876,COG7
1877,COG8
1878,COIL
1879,COL4A3BP
1880,COLGALT1
1881,COMMD1
1882,COMMD10
1883,COMMD2
1884,COMMD3
1885,COMMD4
1886,COMMD5
1887,COMMD6
1888,COMMD7
1889,COMMD8
1890,COMMD9
1891,COMT
1892,COMTD1
1893,COPA
1894,COPB1
1895,COPB2
1896,COPE
1897,COPG1
1898,COPG2
1899,COPS2
1900,COPS3
1901,COPS4
1902,COPS5
1903,COPS6
1904,COPS7A
1905,COPS7B
1906,COPS8
1907,COPS9
1908,COPZ1
1909,COQ10A
1910,COQ10B
1911,COQ2
1912,COQ3
1913,COQ4
1914,COQ5
1915,COQ6
1916,COQ7
1917,COQ8B
1918,COQ9
1919,CORO1A
1920,CORO1B
1921,CORO1C
1922,CORO2A
1923,CORO7
1924,COTL1
1925,COX10
1926,COX11
1927,COX14
1928,COX15
1929,COX16
1930,COX17
1931,COX18
1932,COX19
1933,COX20
1934,COX4I1
1935,COX5A
1936,COX5B
1937,COX6A1
1938,COX6B1
1939,COX6C
1940,COX7A2
1941,COX7A2L
1942,COX7B
1943,COX7C
1944,COX8A
1945,CPEB2
1946,CPEB4
1947,CPNE1
1948,CPNE3
1949,CPNE7
1950,CPOX
1951,CPPED1
1952,CPSF1
1953,CPSF2
1954,CPSF3
1955,CPSF3L
1956,CPSF4
1957,CPSF6
1958,CPSF7
1959,CPT1A
1960,CPT2
1961,CPTP
1962,CR1L
1963,CR2
1964,CRACR2A
1965,CRADD
1966,CRAMP1L
1967,CRAT
1968,CRBN
1969,CRCP
1970,CREB1
1971,CREB3
1972,CREB3L1
1973,CREBBP
1974,CREBL2
1975,CREBRF
1976,CREBZF
1977,CREG1
1978,CRELD2
1979,CREM
1980,CRIM1
1981,CRIP1
1982,CRIP2
1983,CRIPT
1984,CRK
1985,CRLF2
1986,CRLF3
1987,CRLS1
1988,CRMP1
1989,CRNKL1
1990,CROT
1991,CRRY-PS
1992,CRTAM
1993,CRTAP
1994,CRTC1
1995,CRTC2
1996,CRTC3
1997,CRY1
1998,CRY2
1999,CRYBG1
2000,CRYBG3
2001,CRYL1
2002,CRYZ
2003,CRYZL1
2004,CS
2005,CSAD
2006,CSDE1
2007,CSE1L
2008,CSF1
2009,CSGALNACT2
2010,CSK
2011,CSNK1A1
2012,CSNK1D
2013,CSNK1E
2014,CSNK1G1
2015,CSNK1G2
2016,CSNK1G3
2017,CSNK2A1
2018,CSNK2A2
2019,CSNK2B
2020,CSPP1
2021,CSRNP1
2022,CSRP1
2023,CSRP2
2024,CSRP2BP
2025,CST3
2026,CST7
2027,CSTB
2028,CSTF1
2029,CSTF2
2030,CSTF2T
2031,CSTF3
2032,CT009757.2
2033,CT010467.1
2034,CT010498.2
2035,CT010506.1
2036,CT025555.1
2037,CT025600.1
2038,CT030166.3
2039,CT030247.1
2040,CT573034.1
2041,CTAGE5
2042,CTBP1
2043,CTBS
2044,CTC1
2045,CTCF
2046,CTDNEP1
2047,CTDP1
2048,CTDSP1
2049,CTDSP2
2050,CTDSPL2
2051,CTLA2A
2052,CTLA2B
2053,CTLA4
2054,CTNNA1
2055,CTNNB1
2056,CTNNBIP1
2057,CTNNBL1
2058,CTNS
2059,CTPS
2060,CTPS2
2061,CTR9
2062,CTSA
2063,CTSB
2064,CTSC
2065,CTSD
2066,CTSE
2067,CTSO
2068,CTSS
2069,CTSW
2070,CTSZ
2071,CTU2
2072,CU074400.1
2073,CUEDC1
2074,CUEDC2
2075,CUL1
2076,CUL2
2077,CUL3
2078,CUL4A
2079,CUL4B
2080,CUL5
2081,CUTA
2082,CUTC
2083,CUX1
2084,CWC15
2085,CWC22
2086,CWC25
2087,CWC27
2088,CWF19L1
2089,CWF19L2
2090,CX3CR1
2091,CXCL10
2092,CXCR3
2093,CXCR4
2094,CXCR5
2095,CXCR6
2096,CXXC1
2097,CXXC5
2098,CYB561D1
2099,CYB561D2
2100,CYB5A
2101,CYB5B
2102,CYB5D2
2103,CYB5R1
2104,CYB5R3
2105,CYB5R4
2106,CYBA
2107,CYBB
2108,CYC1
2109,CYCS
2110,CYFIP1
2111,CYFIP2
2112,CYHR1
2113,CYLD
2114,CYP20A1
2115,CYP4F13
2116,CYP4V3
2117,CYP51
2118,CYSLTR2
2119,CYTH1
2120,CYTH2
2121,CYTH3
2122,CYTH4
2123,CYTIP
2124,D030028A08RIK
2125,D030056L22RIK
2126,D10JHU81E
2127,D10WSU102E
2128,D130040H23RIK
2129,D16ERTD472E
2130,D17H6S53E
2131,D17WSU92E
2132,D1ERTD622E
2133,D230025D16RIK
2134,D2HGDH
2135,D2WSU81E
2136,D330023K18RIK
2137,D330041H03RIK
2138,D3ERTD751E
2139,D430042O09RIK
2140,D5ERTD579E
2141,D6WSU163E
2142,D730003I15RIK
2143,D830025C05RIK
2144,D8ERTD738E
2145,D930015E06RIK
2146,D930028M14RIK
2147,DAD1
2148,DAGLB
2149,DALRD3
2150,DANCR
2151,DAND5
2152,DAP
2153,DAP3
2154,DAPK2
2155,DAPK3
2156,DAPL1
2157,DAPP1
2158,DARS
2159,DARS2
2160,DAXX
2161,DAZAP1
2162,DAZAP2
2163,DBF4
2164,DBI
2165,DBNDD2
2166,DBNL
2167,DBP
2168,DBR1
2169,DBT
2170,DCAF1
2171,DCAF10
2172,DCAF11
2173,DCAF12
2174,DCAF13
2175,DCAF15
2176,DCAF17
2177,DCAF4
2178,DCAF5
2179,DCAF6
2180,DCAF7
2181,DCAF8
2182,DCAKD
2183,DCK
2184,DCLRE1B
2185,DCLRE1C
2186,DCP1A
2187,DCP1B
2188,DCP2
2189,DCPS
2190,DCTD
2191,DCTN1
2192,DCTN2
2193,DCTN3
2194,DCTN4
2195,DCTN5
2196,DCTN6
2197,DCTPP1
2198,DCUN1D1
2199,DCUN1D2
2200,DCUN1D3
2201,DCUN1D4
2202,DCUN1D5
2203,DCXR
2204,DDA1
2205,DDB1
2206,DDB2
2207,DDHD1
2208,DDHD2
2209,DDI2
2210,DDIT3
2211,DDIT4
2212,DDOST
2213,DDRGK1
2214,DDT
2215,DDX1
2216,DDX10
2217,DDX11
2218,DDX17
2219,DDX18
2220,DDX19A
2221,DDX19B
2222,DDX20
2223,DDX21
2224,DDX23
2225,DDX24
2226,DDX27
2227,DDX28
2228,DDX31
2229,DDX39
2230,DDX39B
2231,DDX3X
2232,DDX41
2233,DDX42
2234,DDX46
2235,DDX47
2236,DDX49
2237,DDX5
2238,DDX50
2239,DDX51
2240,DDX52
2241,DDX54
2242,DDX55
2243,DDX56
2244,DDX58
2245,DDX59
2246,DDX6
2247,DDX60
2248,DEAF1
2249,DEB1
2250,DECR1
2251,DECR2
2252,DEDD
2253,DEDD2
2254,DEF6
2255,DEF8
2256,DEGS1
2257,DEK
2258,DENND1A
2259,DENND1B
2260,DENND1C
2261,DENND2D
2262,DENND3
2263,DENND4A
2264,DENND4B
2265,DENND4C
2266,DENND5A
2267,DENND6A
2268,DENND6B
2269,DENR
2270,DEPDC1A
2271,DEPDC5
2272,DERA
2273,DERL1
2274,DERL2
2275,DESI1
2276,DESI2
2277,DET1
2278,DEXI
2279,DFFA
2280,DFFB
2281,DGAT1
2282,DGCR14
2283,DGCR2
2284,DGCR6
2285,DGCR8
2286,DGKA
2287,DGKD
2288,DGKE
2289,DGKH
2290,DGKZ
2291,DGUOK
2292,DHCR24
2293,DHCR7
2294,DHDDS
2295,DHFR
2296,DHODH
2297,DHPS
2298,DHRS1
2299,DHRS11
2300,DHRS13
2301,DHRS4
2302,DHRS7
2303,DHRS7B
2304,DHX15
2305,DHX16
2306,DHX29
2307,DHX30
2308,DHX32
2309,DHX33
2310,DHX34
2311,DHX35
2312,DHX36
2313,DHX38
2314,DHX40
2315,DHX57
2316,DHX58
2317,DHX8
2318,DHX9
2319,DIABLO
2320,DIAPH1
2321,DIAPH2
2322,DIAPH3
2323,DICER1
2324,DIDO1
2325,DIEXF
2326,DIMT1
2327,DIP2B
2328,DIRC2
2329,DIS3
2330,DIS3L
2331,DIS3L2
2332,DKC1
2333,DKKL1
2334,DLAT
2335,DLD
2336,DLEU2
2337,DLG1
2338,DLGAP4
2339,DLGAP5
2340,DLST
2341,DMAC1
2342,DMAC2
2343,DMAP1
2344,DMRTB1
2345,DMTF1
2346,DMXL1
2347,DNA2
2348,DNAAF2
2349,DNAAF5
2350,DNAH8
2351,DNAJA1
2352,DNAJA2
2353,DNAJA3
2354,DNAJA4
2355,DNAJB1
2356,DNAJB11
2357,DNAJB12
2358,DNAJB13
2359,DNAJB14
2360,DNAJB2
2361,DNAJB4
2362,DNAJB5
2363,DNAJB6
2364,DNAJB9
2365,DNAJC1
2366,DNAJC10
2367,DNAJC11
2368,DNAJC12
2369,DNAJC13
2370,DNAJC14
2371,DNAJC15
2372,DNAJC17
2373,DNAJC18
2374,DNAJC19
2375,DNAJC19-PS
2376,DNAJC2
2377,DNAJC21
2378,DNAJC24
2379,DNAJC25
2380,DNAJC3
2381,DNAJC30
2382,DNAJC4
2383,DNAJC5
2384,DNAJC7
2385,DNAJC8
2386,DNAJC9
2387,DNAL4
2388,DNASE1L1
2389,DNASE2A
2390,DNHD1
2391,DNLZ
2392,DNM1L
2393,DNM2
2394,DNMT1
2395,DNMT3A
2396,DNMT3B
2397,DNPEP
2398,DNTTIP1
2399,DNTTIP2
2400,DOCK10
2401,DOCK11
2402,DOCK2
2403,DOCK5
2404,DOCK8
2405,DOCK9
2406,DOHH
2407,DOK1
2408,DOK2
2409,DOLK
2410,DOLPP1
2411,DONSON
2412,DOPEY1
2413,DOPEY2
2414,DOT1L
2415,DPAGT1
2416,DPF2
2417,DPH1
2418,DPH2
2419,DPH3
2420,DPH5
2421,DPH6
2422,DPH7
2423,DPM1
2424,DPM2
2425,DPM3
2426,DPP3
2427,DPP4
2428,DPP7
2429,DPP8
2430,DPP9
2431,DPY19L1
2432,DPY19L3
2433,DPY19L4
2434,DPY30
2435,DPYSL2
2436,DR1
2437,DRAM2
2438,DRAP1
2439,DRG1
2440,DRG2
2441,DROSHA
2442,DSCC1
2443,DSCR3
2444,DSE
2445,DSN1
2446,DSTN
2447,DTD1
2448,DTD2
2449,DTL
2450,DTNB
2451,DTNBP1
2452,DTWD1
2453,DTWD2
2454,DTX1
2455,DTX2
2456,DTX3
2457,DTX3L
2458,DTYMK
2459,DUBR
2460,DUS1L
2461,DUS2
2462,DUS3L
2463,DUS4L
2464,DUSP1
2465,DUSP10
2466,DUSP11
2467,DUSP12
2468,DUSP14
2469,DUSP19
2470,DUSP2
2471,DUSP22
2472,DUSP23
2473,DUSP28
2474,DUSP5
2475,DUSP6
2476,DUSP7
2477,DUT
2478,DVL2
2479,DVL3
2480,DXO
2481,DYM
2482,DYNC1H1
2483,DYNC1I2
2484,DYNC1LI1
2485,DYNC1LI2
2486,DYNC2LI1
2487,DYNLL1
2488,DYNLL2
2489,DYNLRB1
2490,DYNLT1-PS1
2491,DYNLT1A
2492,DYNLT1B
2493,DYNLT1C
2494,DYNLT1F
2495,DYNLT3
2496,DYRK1A
2497,DYRK1B
2498,DYRK2
2499,DYX1C1
2500,DZIP1
2501,DZIP3
2502,E030022I16RIK
2503,E030024N20RIK
2504,E030030I06RIK
2505,E130012A19RIK
2506,E130102H24RIK
2507,E130307A14RIK
2508,E130308A19RIK
2509,E130309D02RIK
2510,E130311K13RIK
2511,E130317F20RIK
2512,E230001N04RIK
2513,E230032D23RIK
2514,E2F1
2515,E2F2
2516,E2F3
2517,E2F4
2518,E2F5
2519,E2F6
2520,E2F7
2521,E2F8
2522,E430014B02RIK
2523,E430021H15RIK
2524,E430025E21RIK
2525,E4F1
2526,EAF1
2527,EAPP
2528,EARS2
2529,EBAG9
2530,EBNA1BP2
2531,EBP
2532,EBPL
2533,ECD
2534,ECE1
2535,ECE2
2536,ECH1
2537,ECHDC1
2538,ECHS1
2539,ECI1
2540,ECI2
2541,ECM1
2542,ECSIT
2543,ECT2
2544,EDC3
2545,EDC4
2546,EDEM1
2547,EDEM2
2548,EDEM3
2549,EDF1
2550,EDRF1
2551,EEA1
2552,EED
2553,EEF1A1
2554,EEF1AKMT1
2555,EEF1AKMT2
2556,EEF1AKMT4
2557,EEF1B2
2558,EEF1D
2559,EEF1E1
2560,EEF1G
2561,EEF2
2562,EEF2K
2563,EEF2KMT
2564,EEFSEC
2565,EFCAB14
2566,EFCAB2
2567,EFCAB5
2568,EFHD2
2569,EFL1
2570,EFR3A
2571,EFTUD2
2572,EGFL8
2573,EGLN1
2574,EGLN2
2575,EGR1
2576,EGR2
2577,EHBP1L1
2578,EHD1
2579,EHD3
2580,EHD4
2581,EHHADH
2582,EHMT1
2583,EHMT2
2584,EI24
2585,EID1
2586,EID2
2587,EID2B
2588,EIF1
2589,EIF1-PS1
2590,EIF1-PS2
2591,EIF1A
2592,EIF1AD
2593,EIF1AX
2594,EIF1B
2595,EIF2A
2596,EIF2AK1
2597,EIF2AK2
2598,EIF2AK3
2599,EIF2B1
2600,EIF2B2
2601,EIF2B3
2602,EIF2B4
2603,EIF2B5
2604,EIF2D
2605,EIF2S1
2606,EIF2S2
2607,EIF2S3X
2608,EIF3A
2609,EIF3B
2610,EIF3C
2611,EIF3D
2612,EIF3E
2613,EIF3F
2614,EIF3G
2615,EIF3H
2616,EIF3I
2617,EIF3J1
2618,EIF3J2
2619,EIF3K
2620,EIF3L
2621,EIF3M
2622,EIF3S6-PS1
2623,EIF4A-PS4
2624,EIF4A1
2625,EIF4A2
2626,EIF4A3
2627,EIF4B
2628,EIF4E
2629,EIF4E2
2630,EIF4E3
2631,EIF4EBP1
2632,EIF4EBP2
2633,EIF4EBP3
2634,EIF4ENIF1
2635,EIF4G1
2636,EIF4G2
2637,EIF4G3
2638,EIF4H
2639,EIF5
2640,EIF5A
2641,EIF5B
2642,EIF6
2643,ELAC1
2644,ELAC2
2645,ELAVL1
2646,ELDR
2647,ELF1
2648,ELF2
2649,ELF4
2650,ELK1
2651,ELK3
2652,ELK4
2653,ELL
2654,ELMO1
2655,ELMO2
2656,ELMOD2
2657,ELMOD3
2658,ELMSAN1
2659,ELOA
2660,ELOB
2661,ELOC
2662,ELOF1
2663,ELOVL1
2664,ELOVL5
2665,ELOVL6
2666,ELOVL7
2667,ELP2
2668,ELP3
2669,ELP4
2670,ELP5
2671,ELP6
2672,EMB
2673,EMC1
2674,EMC10
2675,EMC2
2676,EMC3
2677,EMC4
2678,EMC6
2679,EMC7
2680,EMC8
2681,EMC9
2682,EMD
2683,EME1
2684,EMG1
2685,EML2
2686,EML3
2687,EML4
2688,EML5
2689,EMP1
2690,EMP3
2691,EMSY
2692,ENDOD1
2693,ENDOG
2694,ENDOV
2695,ENGASE
2696,ENKD1
2697,ENO1
2698,ENO1B
2699,ENO3
2700,ENOPH1
2701,ENOX2
2702,ENPP1
2703,ENPP4
2704,ENSA
2705,ENTPD1
2706,ENTPD4
2707,ENTPD4B
2708,ENTPD5
2709,ENTPD6
2710,ENTPD7
2711,ENY2
2712,EOGT
2713,EOMES
2714,EP300
2715,EP400
2716,EPAS1
2717,EPB41
2718,EPB41L2
2719,EPB41L4AOS
2720,EPC1
2721,EPC2
2722,EPCAM
2723,EPDR1
2724,EPG5
2725,EPHB6
2726,EPHX1
2727,EPM2AIP1
2728,EPN1
2729,EPOP
2730,EPRS
2731,EPS15
2732,EPS15L1
2733,EPSTI1
2734,EPT1
2735,ERAL1
2736,ERAP1
2737,ERBIN
2738,ERCC1
2739,ERCC2
2740,ERCC3
2741,ERCC4
2742,ERCC5
2743,ERCC6
2744,ERCC6L
2745,ERCC6L2
2746,ERCC8
2747,ERF
2748,ERG28
2749,ERGIC1
2750,ERGIC2
2751,ERGIC3
2752,ERH
2753,ERI1
2754,ERI2
2755,ERI3
2756,ERICH1
2757,ERLEC1
2758,ERLIN1
2759,ERLIN2
2760,ERMARD
2761,ERMP1
2762,ERN1
2763,ERO1L
2764,ERO1LB
2765,ERP29
2766,ERP44
2767,ERRFI1
2768,ESCO1
2769,ESCO2
2770,ESD
2771,ESF1
2772,ESM1
2773,ESPL1
2774,ESRRA
2775,ESYT1
2776,ESYT2
2777,ETAA1
2778,ETF1
2779,ETFA
2780,ETFB
2781,ETFBKMT
2782,ETFDH
2783,ETFRF1
2784,ETHE1
2785,ETNK1
2786,ETS1
2787,ETS2
2788,ETV3
2789,ETV6
2790,EVA1B
2791,EVI2
2792,EVI2A
2793,EVI2B
2794,EVL
2795,EWSR1
2796,EXD2
2797,EXO1
2798,EXO5
2799,EXOC1
2800,EXOC2
2801,EXOC3
2802,EXOC4
2803,EXOC5
2804,EXOC6
2805,EXOC6B
2806,EXOC7
2807,EXOC8
2808,EXOG
2809,EXOSC1
2810,EXOSC10
2811,EXOSC2
2812,EXOSC3
2813,EXOSC4
2814,EXOSC5
2815,EXOSC6
2816,EXOSC7
2817,EXOSC8
2818,EXOSC9
2819,EXT1
2820,EXT2
2821,EXTL3
2822,EYA3
2823,EZH1
2824,EZH2
2825,EZR
2826,F2R
2827,F2RL1
2828,F2RL2
2829,F2RL3
2830,F730043M19RIK
2831,F8A
2832,FAAH
2833,FAAP100
2834,FAAP20
2835,FAAP24
2836,FABP5
2837,FADD
2838,FADS1
2839,FAF1
2840,FAF2
2841,FAHD1
2842,FAHD2A
2843,FAIM
2844,FAM101B
2845,FAM102A
2846,FAM102B
2847,FAM103A1
2848,FAM104A
2849,FAM105A
2850,FAM107B
2851,FAM110A
2852,FAM111A
2853,FAM114A2
2854,FAM117A
2855,FAM117B
2856,FAM118A
2857,FAM118B
2858,FAM120A
2859,FAM120AOS
2860,FAM120B
2861,FAM122A
2862,FAM122B
2863,FAM126A
2864,FAM126B
2865,FAM129A
2866,FAM133B
2867,FAM134A
2868,FAM134B
2869,FAM134C
2870,FAM136A
2871,FAM13B
2872,FAM149B
2873,FAM160A2
2874,FAM160B1
2875,FAM160B2
2876,FAM162A
2877,FAM168A
2878,FAM168B
2879,FAM169B
2880,FAM172A
2881,FAM173A
2882,FAM173B
2883,FAM174A
2884,FAM175A
2885,FAM175B
2886,FAM177A
2887,FAM178A
2888,FAM185A
2889,FAM188A
2890,FAM189B
2891,FAM192A
2892,FAM193A
2893,FAM193B
2894,FAM195B
2895,FAM199X
2896,FAM204A
2897,FAM206A
2898,FAM207A
2899,FAM208A
2900,FAM208B
2901,FAM20B
2902,FAM21
2903,FAM210A
2904,FAM210B
2905,FAM213A
2906,FAM214A
2907,FAM214B
2908,FAM216A
2909,FAM219B
2910,FAM220A
2911,FAM222B
2912,FAM234A
2913,FAM241A
2914,FAM26F
2915,FAM32A
2916,FAM35A
2917,FAM3A
2918,FAM3C
2919,FAM45A
2920,FAM46A
2921,FAM46C
2922,FAM49A
2923,FAM49B
2924,FAM50A
2925,FAM53A
2926,FAM53B
2927,FAM53C
2928,FAM58B
2929,FAM60A
2930,FAM63B
2931,FAM65B
2932,FAM69A
2933,FAM69B
2934,FAM71B
2935,FAM73A
2936,FAM76A
2937,FAM76B
2938,FAM78A
2939,FAM78B
2940,FAM89A
2941,FAM89B
2942,FAM8A1
2943,FAM91A1
2944,FAM92A
2945,FAM96A
2946,FAM96B
2947,FAM98A
2948,FAM98B
2949,FAM98C
2950,FANCA
2951,FANCE
2952,FANCF
2953,FANCG
2954,FANCL
2955,FANCM
2956,FAR1
2957,FARS2
2958,FARSA
2959,FARSB
2960,FAS
2961,FASL
2962,FASN
2963,FASTK
2964,FASTKD1
2965,FASTKD2
2966,FASTKD3
2967,FASTKD5
2968,FAU
2969,FBL
2970,FBRS
2971,FBRSL1
2972,FBXL12
2973,FBXL14
2974,FBXL15
2975,FBXL17
2976,FBXL18
2977,FBXL2
2978,FBXL20
2979,FBXL3
2980,FBXL4
2981,FBXL5
2982,FBXL6
2983,FBXL8
2984,FBXO11
2985,FBXO17
2986,FBXO18
2987,FBXO21
2988,FBXO22
2989,FBXO25
2990,FBXO27
2991,FBXO28
2992,FBXO3
2993,FBXO30
2994,FBXO31
2995,FBXO32
2996,FBXO33
2997,FBXO34
2998,FBXO38
2999,FBXO4
3000,FBXO42
3001,FBXO45
3002,FBXO46
3003,FBXO5
3004,FBXO6
3005,FBXO7
3006,FBXO8
3007,FBXO9
3008,FBXW11
3009,FBXW17
3010,FBXW2
3011,FBXW4
3012,FBXW5
3013,FBXW7
3014,FBXW8
3015,FCER1G
3016,FCF1
3017,FCGR2B
3018,FCGR4
3019,FCGRT
3020,FCHO1
3021,FCHO2
3022,FCHSD1
3023,FCHSD2
3024,FDFT1
3025,FDPS
3026,FDX1
3027,FDX1L
3028,FDXACB1
3029,FDXR
3030,FECH
3031,FEM1A
3032,FEM1B
3033,FEM1C
3034,FEN1
3035,FERMT3
3036,FES
3037,FEZ2
3038,FGD3
3039,FGF13
3040,FGFR1OP
3041,FGFR1OP2
3042,FGL2
3043,FH1
3044,FHL2
3045,FHOD1
3046,FIBP
3047,FICD
3048,FIG4
3049,FIGNL1
3050,FILIP1
3051,FILIP1L
3052,FIP1L1
3053,FIS1
3054,FIZ1
3055,FKBP10
3056,FKBP11
3057,FKBP15
3058,FKBP1A
3059,FKBP2
3060,FKBP3
3061,FKBP4
3062,FKBP5
3063,FKBP8
3064,FKBPL
3065,FKRP
3066,FKTN
3067,FLAD1
3068,FLCN
3069,FLI1
3070,FLII
3071,FLNA
3072,FLNB
3073,FLOT1
3074,FLOT2
3075,FLT3L
3076,FLVCR1
3077,FLYWCH1
3078,FMC1
3079,FMNL1
3080,FMNL3
3081,FMO5
3082,FMR1
3083,FNBP1
3084,FNBP4
3085,FNDC3A
3086,FNIP1
3087,FNTA
3088,FNTB
3089,FOCAD
3090,FOPNL
3091,FOSL2
3092,FOXD2OS
3093,FOXJ2
3094,FOXJ3
3095,FOXK1
3096,FOXK2
3097,FOXM1
3098,FOXN2
3099,FOXN3
3100,FOXO1
3101,FOXO3
3102,FOXO4
3103,FOXP1
3104,FOXP4
3105,FOXRED1
3106,FPGS
3107,FPGT
3108,FRA10AC1
3109,FRAT2
3110,FRG1
3111,FRMD4A
3112,FRMD4B
3113,FRMD8
3114,FRRS1
3115,FRY
3116,FRYL
3117,FTH1
3118,FTL1
3119,FTL1-PS1
3120,FTL1-PS2
3121,FTL2-PS
3122,FTO
3123,FTSJ1
3124,FTSJ3
3125,FUBP1
3126,FUBP3
3127,FUCA1
3128,FUCA2
3129,FUNDC1
3130,FUNDC2
3131,FUOM
3132,FURIN
3133,FUS
3134,FUT11
3135,FUT7
3136,FUT8
