"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007P14RIK",877.903659894562,0.200594162189107,0.0581121508146284,3.45184542952095,0.000556766579176054,0.00169347107176615
"0610009B22RIK",108.511003836878,-0.198121056488324,0.112383447186553,-1.762902468719,0.077916940615192,0.134494950262949
"0610009L18RIK",3.27191351181252,-0.909565691961349,0.67168282570015,-1.35415951868836,0.175685490907327,0.264417395040975
"0610009O20RIK",203.816851760842,0.0675615290237823,0.0979413698843062,0.689816051210942,0.490309873334617,0.597173839915493
"0610010F05RIK",28.8143488772762,-0.505451113893078,0.218341140055086,-2.31496049606389,0.0206150940877614,0.042805274015936
"0610010K14RIK",288.737389648172,-0.277086591278521,0.0777578645904989,-3.56345422727026,0.000366006540561861,0.00115114529752206
"0610011F06RIK",222.773846864498,1.56551026658167,0.0825349928439364,18.9678367034193,3.14588834270582e-80,9.68933609553393e-78
"0610030E20RIK",223.23343369299,0.00157621804799425,0.0807697223899571,0.0195149618118563,0.984430301516337,0.991790528069731
"0610037L13RIK",150.854856318889,-0.147852446254516,0.110676941613613,-1.33589204850534,0.181584560309314,0.271463986150616
"0610040J01RIK",0.186473883086219,0,5.1345215985144,0,1,NA
"1110001J03RIK",82.9410806749982,0.0654815323965484,0.139892526378571,0.468084565285106,0.639724116482213,0.731021504278286
"1110004E09RIK",196.796068670556,-0.22298568812865,0.0872180714089197,-2.55664548099427,0.0105686867440923,0.0238057690617409
"1110004F10RIK",1188.74348621595,-0.0472669937016839,0.042785492646531,-1.10474347209641,0.269270760769095,0.373903666950301
"1110007C09RIK",113.739979174232,0.392143991073425,0.123918593125325,3.16452907657555,0.0015533414049166,0.00429726783875132
"1110008F13RIK",55.1213630017802,-0.943197977864664,0.290059093341227,-3.25174421184266,0.00114699193319556,0.00326960944200479
"1110008L16RIK",104.093122879412,-0.292925578779999,0.115834148120838,-2.52883612934606,0.0114441445738669,0.0255024038255886
"1110008P14RIK",129.47632953567,-0.344371322053707,0.103846162457275,-3.31616801146012,0.000912609457661104,0.00264757029475309
"1110012L19RIK",104.440354959089,0.375712213283487,0.124139031653743,3.02654377336735,0.00247367001706925,0.00649074956202999
"1110017D15RIK",0.115591665357111,0,5.1345215985144,0,1,NA
"1110025L11RIK",0.0375774900683154,-0.616267426817861,5.13390673245965,-0.120038687676472,0.904452501183797,NA
"1110032A03RIK",34.0715648640532,-0.0935074405425782,0.213472998620052,-0.438029358031396,0.661365001754009,0.749423411237724
"1110032F04RIK",76.2486126654835,-0.804582128926491,0.13196616319988,-6.09688202958394,1.08157276099571e-09,7.82944892906575e-09
"1110034G24RIK",58.567092863279,-0.0856216938921758,0.153949000719609,-0.556169208581747,0.578095186570026,0.678113831471696
"1110037F02RIK",268.963341583607,-0.222305883721995,0.103390156123767,-2.15016489051313,0.0315421742406043,0.0620294262658038
"1110038F14RIK",140.303560226905,-0.0494640549354267,0.104972269258014,-0.471210685308209,0.637490288918632,0.729075623503795
"1110051M20RIK",66.9794751663489,0.0259056795905117,0.155691651784472,0.166390935503553,0.867849306941976,0.908733902752258
"1110057K04RIK",318.450209026549,-0.543003521606138,0.0840191776315703,-6.46285213582123,1.02747682445245e-10,8.34365361024288e-10
"1110057P08RIK",0,NA,NA,NA,NA,NA
"1110059E24RIK",533.740873165445,0.221480528650291,0.0747218768088307,2.96406538632493,0.00303603768674394,0.00781731359787413
"1110059G10RIK",107.271379376876,-0.3493765214739,0.104159549643468,-3.35424377956507,0.000795822169650264,0.00234078117021278
"1110065P20RIK",51.4155995522596,-0.43073238393424,0.220351299954885,-1.95475308755804,0.0506122207479059,0.0930925192087176
"1190002N15RIK",77.8592374235775,0.256039994249908,0.161712245960618,1.58330615426776,0.113351700890335,0.183155350982747
"1190003K10RIK",0,NA,NA,NA,NA,NA
"1190005I06RIK",4.99230929679356,-3.60611632764562,0.909411098585646,-3.96533133722911,7.32940634618044e-05,0.000262786032411835
"1190007I07RIK",95.7278047064621,-0.27338958915657,0.113381828246206,-2.41122932471075,0.0158988481856509,0.0339919438765911
"1200014J11RIK",510.901387054506,0.208210105878995,0.0619960391744964,3.35844206583841,0.000783831498186566,0.00230724215199973
"1300017J02RIK",0.142817860924725,0.789402495174664,5.13452159851441,0.15374411812837,0.877811497071294,NA
"1500009C09RIK",0.0300462485059626,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1500009L16RIK",16.4437410178512,1.32698200050266,0.435823701057987,3.04476786664271,0.00232859963737285,0.00614750304266433
"1500011B03RIK",130.302555124229,-0.363795274640574,0.107747901810168,-3.3763559988529,0.000734528108284103,0.0021758313736577
"1500011K16RIK",71.1646451259843,0.450318188846658,0.163150741542341,2.76013571614562,0.005777735388736,0.0139130277343054
"1500012F01RIK",1407.4346431909,-0.711376545231485,0.0903248182478854,-7.87575949811711,3.38679157509995e-15,4.14097692017892e-14
"1500015O10RIK",0.0204410643767172,-0.172381520511006,5.1345215985144,-0.0335730441879691,0.973217617768303,NA
"1600002H07RIK",91.7092591136325,-0.0417213866884617,0.165846643838495,-0.251566059600765,0.801376495544868,0.859514662662169
"1600002K03RIK",104.825804519784,0.184395033562024,0.102174259254802,1.80471123457993,0.071119880872906,0.124425769490505
"1600012H06RIK",137.359519761802,0.606524864750619,0.0962964695744401,6.29851610792186,3.0050850238069e-10,2.29750472032897e-09
"1600014C10RIK",481.220330964495,1.05125720402118,0.120267636366379,8.74098166208794,2.31093530674043e-18,3.71819143383012e-17
"1600014C23RIK",0.808324387903856,2.38562902350793,1.25702353353288,1.89783958682387,0.0577172166324913,0.104059918377409
"1600014K23RIK",0,NA,NA,NA,NA,NA
"1600015I10RIK",0.305596271297652,1.2859426729431,3.56423247688082,0.360790908360858,0.718255759771711,NA
"1700001C02RIK",0.0226591000933234,-0.172381520511006,5.1345215985144,-0.0335730441879691,0.973217617768303,NA
"1700001C19RIK",1.11204740183671,0.789412116346653,1.41001601575119,0.559860389902089,0.575574668292224,0.675917169661139
"1700001F09RIK",0,NA,NA,NA,NA,NA
"1700001J03RIK",0.853479862483814,-1.7133965074917,1.48253683161502,-1.15571935276994,0.247795969596901,0.349272903490688
"1700001K19RIK",0.0926703490523523,-1.24056994903775,5.12663120082528,-0.241985409217274,0.808791469058471,NA
"1700001L19RIK",0.0551522415835494,1.2702945030175,5.1345215985144,0.247402699286539,0.804596585380175,NA
"1700001O22RIK",18.0544288452743,1.86011753484636,0.342130950337019,5.43685841054143,5.42281963525629e-08,3.13868433117116e-07
"1700001P01RIK",0.60252956312866,-1.11745759759542,1.65774640207617,-0.674082354331101,0.50025895729331,NA
"1700003E16RIK",1.47222733471205,0.818243349872563,1.44298545367754,0.567048924704832,0.570680942320737,0.672159580247752
"1700003F12RIK",0.559025374419195,1.27030949087914,1.66328203981675,0.76373667271673,0.445024181868104,NA
"1700003H04RIK",0,NA,NA,NA,NA,NA
"1700003M02RIK",0,NA,NA,NA,NA,NA
"1700006A11RIK",0.109552775753718,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1700006E09RIK",0,NA,NA,NA,NA,NA
"1700007B14RIK",0.0484370303194754,0,5.1345215985144,0,1,NA
"1700007G11RIK",0,NA,NA,NA,NA,NA
"1700007K09RIK",0.322443178485378,-0.45812167455426,3.10718444664807,-0.147439484980838,0.882785141549218,NA
"1700007K13RIK",0.964064531113423,-0.622448753622562,1.24807380942885,-0.498727518292697,0.617971355680479,0.712738717642892
"1700008F21RIK",0,NA,NA,NA,NA,NA
"1700008I05RIK",0.092605309693444,0,5.1345215985144,0,1,NA
"1700008O03RIK",1.04975377125202,0.812800934640905,1.26547489845876,0.642289258863076,0.520685387089489,0.626100220058526
"1700008P02RIK",0,NA,NA,NA,NA,NA
"1700009N14RIK",0,NA,NA,NA,NA,NA
"1700010B08RIK",0,NA,NA,NA,NA,NA
"1700010I14RIK",21.7596669796528,0.518905616260566,0.272957265740787,1.90105075551769,0.0572953648535394,0.103414656026983
"1700011A15RIK",0,NA,NA,NA,NA,NA
"1700011E24RIK",0,NA,NA,NA,NA,NA
"1700011H14RIK",0.103147243691779,0,5.13452159851441,0,1,NA
"1700011I03RIK",0,NA,NA,NA,NA,NA
"1700011L22RIK",0.0298458527171003,0,5.1345215985144,0,1,NA
"1700011M02RIK",0,NA,NA,NA,NA,NA
"1700012A03RIK",0,NA,NA,NA,NA,NA
"1700012B07RIK",0.0450689035461081,0,5.1345215985144,0,1,NA
"1700012B09RIK",0.127800536132426,-0.52986266131297,5.12921366215219,-0.103302902981554,0.917722571701748,NA
"1700012L04RIK",0.025756946264739,0,5.1345215985144,0,1,NA
"1700012P22RIK",0,NA,NA,NA,NA,NA
"1700013D24RIK",0,NA,NA,NA,NA,NA
"1700013F07RIK",0.0318818179694788,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1700013G24RIK",0,NA,NA,NA,NA,NA
"1700013H16RIK",0,NA,NA,NA,NA,NA
"1700015E13RIK",0.0235624482379037,0,5.1345215985144,0,1,NA
"1700015F17RIK",0,NA,NA,NA,NA,NA
"1700015G11RIK",0,NA,NA,NA,NA,NA
"1700016C15RIK",0.143983408377029,2.0222958507332,5.11983891872502,0.394992085265996,0.692848729099811,NA
"1700016D06RIK",9.06737669959495,0.563014677268753,0.353295513137087,1.59360834296894,0.111023784682784,0.179907763830201
"1700016H13RIK",0.0251059930775868,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1700016K19RIK",0.0244527372673654,0,5.1345215985144,0,1,NA
"1700017B05RIK",229.054224037588,-0.0264790273901837,0.0780550552041274,-0.339235265684413,0.734432504525799,0.808838658142835
"1700017D01RIK",0.0691634007999222,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1700017G19RIK",0,NA,NA,NA,NA,NA
"1700017N19RIK",0.144090395276175,-1.72974156024644,5.11292272839094,-0.338307784438354,0.735131258084162,NA
"1700018B08RIK",0,NA,NA,NA,NA,NA
"1700018C11RIK",0,NA,NA,NA,NA,NA
"1700018F24RIK",0.0752236757419364,0,5.1345215985144,0,1,NA
"1700019A02RIK",0.045157187564618,-0.172381520511005,5.1345215985144,-0.033573044187969,0.973217617768303,NA
"1700019B03RIK",0.0575330360634172,-0.172381520511006,5.1345215985144,-0.0335730441879691,0.973217617768303,NA
"1700019D03RIK",2.60407186660792,2.62638436413516,0.920829585021399,2.85219372493785,0.00434186308129762,0.0107949915086808
"1700019G17RIK",30.8789144464207,-0.0620737709456382,0.320541234499277,-0.193652997694992,0.84644759744291,0.893265305965205
"1700019L03RIK",0.933006576035804,-1.51209092494524,1.24764782901419,-1.21195331709911,0.225530250983825,0.323443384337778
"1700019N19RIK",0,NA,NA,NA,NA,NA
"1700019O17RIK",0,NA,NA,NA,NA,NA
"1700020A23RIK",0.109243930981686,0.308510487331829,5.1345215985144,0.0600855369702003,0.952087508975821,NA
"1700020D05RIK",0.763441390975871,-0.577643073522629,1.50879643254235,-0.382850238152598,0.701830809482077,0.783540463576435
"1700020L24RIK",0.483617553377509,1.23769333471281,1.98479557609342,0.623587310260387,0.53289864649342,NA
"1700020N01RIK",0.0438947381117445,0.308510487331829,5.1345215985144,0.0600855369702003,0.952087508975821,NA
"1700020N15RIK",0,NA,NA,NA,NA,NA
"1700021F05RIK",92.5409786502656,0.167542202623707,0.117397090545625,1.42714101214112,0.153539253135989,0.237041181078161
"1700021F07RIK",0,NA,NA,NA,NA,NA
"1700021K19RIK",178.555359515318,-0.0547702033105396,0.107673423543483,-0.50866965596595,0.610983795188689,0.707075181120137
"1700022I11RIK",0.265828582700121,-1.07707389438793,3.63928060492282,-0.295957913476355,0.767262222460099,NA
"1700023E05RIK",0.142979187080716,0,4.87687427218426,0,1,NA
"1700023F06RIK",0.0329121561649394,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1700024B05RIK",0,NA,NA,NA,NA,NA
"1700024G13RIK",0.0187887450341577,-0.172381520511006,5.1345215985144,-0.0335730441879691,0.973217617768303,NA
"1700024P04RIK",0,NA,NA,NA,NA,NA
"1700024P16RIK",0.0591295553040698,0.789402495174664,5.1345215985144,0.15374411812837,0.877811497071294,NA
"1700025B11RIK",0.0226591000933234,-0.172381520511006,5.1345215985144,-0.0335730441879691,0.973217617768303,NA
