"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007P14RIK",877.903659894562,-0.374858706099235,0.0592766066132127,-6.3238894315465,2.55060263912796e-10,1.8189643941736e-09
"0610009B22RIK",108.511003836878,0.0785450348122001,0.108087897947077,0.726677419988852,0.467423588906938,0.588532013098709
"0610009L18RIK",3.27191351181252,-0.786373978764703,0.652728329830434,-1.20474926983633,0.228300109401167,0.339131848558128
"0610009O20RIK",203.816851760842,0.178667066391308,0.0964382531869697,1.85265763830165,0.0639314454034485,0.118102500504758
"0610010F05RIK",28.8143488772762,-1.15639027927592,0.231304076403543,-4.99943752508031,5.74977982582598e-07,2.82931758392311e-06
"0610010K14RIK",288.737389648172,0.664273333497883,0.0716376602205063,9.27268327096667,1.81520816606753e-20,2.70975906678351e-19
"0610011F06RIK",222.773846864498,-0.0523552094165211,0.0938427195852956,-0.557903795285199,0.576910079763754,0.687675158778148
"0610030E20RIK",223.23343369299,-0.072125080816258,0.0802642817509113,-0.898594982013144,0.368868432516043,0.491725232808324
"0610037L13RIK",150.854856318889,0.448692438801481,0.105304405232346,4.26090853285269,2.03597551093543e-05,8.02908003511075e-05
"0610040J01RIK",0.186473883086219,1.75215497570006,5.12502950216493,0.341881929647411,0.732439749183541,NA
"1110001J03RIK",82.9410806749982,-0.425582338711829,0.143368552837282,-2.96844970734167,0.00299306077535606,0.00786662818227113
"1110004E09RIK",196.796068670556,-0.0356094045664197,0.0846845438660987,-0.420494731868952,0.674124077087922,0.769649607990903
"1110004F10RIK",1188.74348621595,0.202154828876368,0.0418657615620051,4.82864329547589,1.37466396466551e-06,6.460482997717e-06
"1110007C09RIK",113.739979174232,-0.717750474087434,0.137299876811816,-5.2276119305714,1.71713446764873e-07,8.96770775832589e-07
"1110008F13RIK",55.1213630017802,-0.831974669540525,0.286981748545046,-2.89905080639627,0.00374294237757397,0.00966920716088815
"1110008L16RIK",104.093122879412,-0.255632282462222,0.113930507065756,-2.2437562075861,0.0248480914647721,0.0518830336635175
"1110008P14RIK",129.47632953567,-0.34263566677899,0.102449539762838,-3.34443344081547,0.000824508110663991,0.00244572778706894
"1110012L19RIK",104.440354959089,-0.20631763226301,0.128047037451083,-1.61126439447558,0.107122107766218,0.183021371736837
"1110017D15RIK",0.115591665357111,1.12677479118462,5.13428473234142,0.219460908368977,0.826291028196225,NA
"1110025L11RIK",0.0375774900683154,-0.759707419535917,5.13366987573977,-0.147985249913726,0.882354408931673,NA
"1110032A03RIK",34.0715648640532,-0.28880253513995,0.214303721243281,-1.34763191914945,0.17777679901881,0.277190770069699
"1110032F04RIK",76.2486126654835,0.506034894956158,0.11327142926355,4.46745395768567,7.91560406560566e-06,3.30712942187537e-05
"1110034G24RIK",58.567092863279,0.790178249359543,0.137713744421709,5.73783141746438,9.58964982349087e-09,5.78339026576939e-08
"1110037F02RIK",268.963341583607,0.049318652888087,0.101530031250735,0.485754335742213,0.627141354108454,0.732758775014064
"1110038F14RIK",140.303560226905,0.190256358669512,0.10187528081072,1.86754193122667,0.0618259469355814,0.114659342683715
"1110051M20RIK",66.9794751663489,-0.640165795322699,0.162517018418534,-3.9390692836492,8.1798308312405e-05,0.000291281780819784
"1110057K04RIK",318.450209026549,0.431237692310846,0.0788539174843706,5.46881760689087,4.53047656635096e-08,2.5354638441676e-07
"1110057P08RIK",0,NA,NA,NA,NA,NA
"1110059E24RIK",533.740873165445,0.0566848608128937,0.0747970947591293,0.757848429747668,0.448541725912999,0.570871287525634
"1110059G10RIK",107.271379376876,-0.195537935433062,0.100811925019136,-1.93963100492272,0.0524245500309792,0.0995160125320174
"1110065P20RIK",51.4155995522596,-0.346084947990787,0.217224785647857,-1.59321113821618,0.111112833368842,0.188681633964524
